product sku,product title,product_description,image
SKU:  CM10225B ,LaFayette Grooved Peg Board Extra Pegs ,A test for the complex visual-motor coordination skills.,grooved-peg-board-extra-pegs--270.jpg
SKU:  CM19046 ,Complete Medical Kindergarten Eye Chart 22 x11 ,Feature Kindergarten 20 ft. Test distance Non-reflective matte finish Size: 22 x 11 Shipping Carton Size: 12 L x 10 W x 6 H,kindergarten-eye-chart-22-x11-bef.jpg
SKU:  CM4192 ,Complete Medical Tape Measure 6' ,Tape Measure 6'. ,tape-measure-6-197.jpg
SKU:  CM4192G ,Complete Medical Gulick Tape Measure ,"Spring weighted end applies force to the tape measure assuring accurate reproducible results, Used for growth dietary and edema evaluations. ",gulick-tape-measure-3db.jpg
SKU:  CMM300M ,All Pro Exercise Adjustable Ankle Weight To 2.5 Lbs ,2 1/2 Lb. weight is adjustable in 1/4 Lb. increments - includes 10 individual 1/4 Lb. metal weights ,adjustable-ankle-weight-to-25-lbs-9b3.jpg
SKU:  CM10805A ,Fitter International Inc. Slide Board 8 ft Adjustable ,Slide Adjusts 4 to 8'. Develop lateral strength power and endurance. Improve balance agility speed and flexibility. An exceptionally effective low-impact aerobic workout ,slide-board-8-ft-adjustable-df9.jpg
SKU:  CMBAY64 ,Rehab World Adujustable Square Rebounder Without Balls or Ball Rack ,A 7-position quick-change Square Rebounder Package that includes an easy-reach ball storage rack and a set of 5 weighted medicine balls. ,adujustable-square-rebounder-without-balls-or-ball-rack-340.jpg
SKU:  CM4141B ,Complete Medical Taylor Hammer Combination With 128 Cps ,Taylor Hammer Combination With 128 Cps. ,taylor-hammer-combination-with-128-cps-aa7.jpg
SKU:  CM4170 ,Complete Medical Snellen Eye Chart ,Snellen Eye Chart ,snellen-eye-chart-70e.jpg
SKU:  CM8790N ,Rehab World Amber Latex Tubing - Id 1/4 Wall 1/16 Od 3/8 ,Feature ID- 1/4 WALL-1/16 O.D.- 3/8 Smooth seamless flexible rubber tubing in 50 foot dispenser reel,amber-latex-tubing-id-1-4-wall-1-16-od-3-8-647.jpg
SKU:  CM8790L ,Rehab World Amber Latex Tubing ,Rehab World 8790L Amber Latex Tubing. ,amber-latex-tubing--ca6.jpg
SKU:  CM302101 ,Rehab World Foam Balance/ Exercise Roller 6 x 12 Round ,Feature 6 WHITE FOAM ROLLERS 6 X 12 Round Perfect for positioning balance postural and muscle re-education spinal stabilization body awareness and coordination and ranging and strengthening activities Round rollers offer progressive exercise sequences - user can move from an easier (smaller diameter) to a more difficult (larger diameter) roller Half round roller is a great tool for ankle stretching and knee rehabilitation TufCoatTM foam rollers have a coated exterior that is washable durable and adds an extra layer of firmness,foam-balance-exercise-roller-6-x-12-round-155.jpg
SKU:  CM4172 ,Complete Medical Illuminated Eye Chart Kindergarten 20' Distance ,Feature 20 FT. DISTANCE Kindergarten Non-glare black letters White transluscent plastic chart Size: 14 x 9 Shipping Carton Size: 16 L x 12 W x 4 H,illuminated-eye-chart-kindergarten-20-distance-5df.jpg
SKU:  CM3001D ,Complete Medical Finger Cots X-Lg Bx/144 ,Feature Extra Large Bx/144 Tissue thin white latex Non-Sterile Smooth finish Shipping Carton Size: 8 L x 6 W x 4 H,finger-cots-x-lg-bx-144-56e.jpg
SKU:  CM20065G ,Hygenic Corporation Thera-Band 6' Combo Pack- Heavy Latex-Free ,Feature 6 COMBO PACKS Heavy Pack includes Green Blue and Black in 6 foot lengths,thera-band-6-combo-pack-heavy-latex-free-045.jpg
SKU:  CM20065F ,Hygenic Corporation Thera-Band 6' Combo Pack- Light Latex-Free ,Feature 6 COMBO PACKS Light Pack includes Yellow Red and Green in 6 foot lengths,thera-band-6-combo-pack-light-latex-free-060.jpg
SKU:  CMJRS33 ,Rehab World Exercise Tube & Band Storage Rack ,Feature Polished Stainless Construction 12 Hooks fold into wall when not used Includes wall-stud mounting screws Holds a variety of ropes and bands Convenient wall-mount storage 33 W x 5 D x 3 H 4 lbs Parcel shipment,exercise-tube-band-storage-rack-a88.jpg
SKU:  CM1275 ,Complete Medical Convex Eye Protector Black ,Protects injured eye from irritation and light. ,convex-eye-protector-black-052.jpg
SKU:  CM6160A ,Complete Medical Plastic 8 Goniometer 360 Degree ,Feature The plastic 360 degree scale ISOM goniometers have a head with 3 scales calibrated for use with the ISOM system The clear plastic permits observation of the joint s axis of motion and range of motion,plastic-8-goniometer-360-degree-af0.jpg
SKU:  CM6160B ,Complete Medical Plastic 12 Goniometer 360 Degree ,Feature The plastic 360 degree scale ISOM goniometers have a head with 3 scales calibrated for use with the ISOM system The clear plastic permits observation of the joint s axis of motion and range of motion,plastic-12-goniometer-360-degree-7b3.jpg
SKU:  CM6160 ,Complete Medical Plastic 6 Goniometer 360 Degree ,Feature The plastic 360 degree scale ISOM goniometers have a head with 3 scales calibrated for use with the ISOM system The clear plastic permits observation of the joint s axis of motion and range of motion,plastic-6-goniometer-360-degree-2f8.jpg
SKU:  CM301996 ,Rehab World Massage Ball 8cm ,,massage-ball-8cm-f56.jpg
SKU:  CM2400B ,Complete Medical 5 Lb. Therapy Putty Red Soft - Latex Free ,Feature Latex Free Molds to the hand shape Silicone base and will not harden Excellent for hand & forearm muscles,5-lb-therapy-putty-red-soft-latex-free-811.jpg
SKU:  CM10053 ,Lux Products Long Ring Timer - 60 Minute ,60 minute wind up timer. 10-15 second long ring. Timer can be set to varying amounts of time between 1 and 60 minutes. White plastic housing with black numbers. ,long-ring-timer-60-minute-513.jpg
SKU:  CM8790K ,Rehab World Amber Latex Tubing - Id 3/16 Wall 1/16 Od 9/32 ,Feature ID- 3/16 WALL-1/16 O.D.- 5/16 Smooth seamless flexible rubber tubing in 50 foot dispenser reel,amber-latex-tubing-id-3-16-wall-1-16-od-9-32-16c.jpg
SKU:  CM10013 ,Jemarkel Health-Tech The Wristiciser ,,the-wristiciser-7e8.jpg
SKU:  CM2407C ,Magister Hand Eggsercizer Firm Plum ,Molded from Epoflex viscoelastic polymer. Resistance increases in proportion to grip pressure for progressive therapy.,hand-eggsercizer-firm-plum-ff3.jpg
SKU:  CMM400M ,All Pro Exercise Adjustable Ankle Weight - To 5 Lbs. (Each) ,Feature 5 Lb. weight is adjustable in 1/2 Lb. increments - includes 10 individual 1/2 Lb. metal weights Sold individually - not in pairs Cushioned flap keeps weights secured,adjustable-ankle-weight-to-5-lbs-each-c83.jpg
SKU:  CM4175 ,Complete Medical Illuminated Eye Chart 10' Distance Illiterate ,CM 4175 Illuminated Eye Chart 10' Distance Illiterate. ,illuminated-eye-chart-10-distance-illiterate-5c3.jpg
SKU:  CM2403D ,Hygenic Corporation Thera-Band Hand Exercise Ball- Blue-Firm ,Feature Resistance training for hands fingers and forearms Helps strengthen grip increase mobility and dexterity Four color-coded resistances Can be used for hot or cold therapy,thera-band-hand-exercise-ball-blue-firm-07a.jpg
SKU:  CM2404 ,Rehab World Hand Exerciser Rubber-Band ,Feature Ideal for finger flexion exercises Vary resistance by increasing or decreasing the number of rubber bands or by changing to a different color-coded set of bands Range-of-motion may be decreased by using the flexion limiter (spacer) Comes with either 5 red bands or with 5 sets of color-coded bands (25 bands - 5 of each color),hand-exerciser-rubber-band-b89.jpg
SKU:  CM10056J ,Complete Medical Aluminum Clinical Grade Nerve/Sensory Tuning Fork Weighted 256 Cps ,"Complete Medical Supplies industry standard, clinical grade, weighted nerve/sensory tuning fork is used to evaluate hearing and vibratory sensation. The device has an extended two-inch handle of turned smooth aluminum for facilitating bone conduction tests, and provides 256 cycles per second (cps). ",aluminum-clinical-grade-nerve-sensory-tuning-fork-weighted-256-cps-033.jpg
SKU:  CM101541BLK ,Body Blade BodyBlade Exercise Blade BLK Classic w/Wall Chart& DVD ,Feature CLASSIC WITH WALL CHART & DVD BLACK 48 long 1.5 LBS The Bodyblade system of training provides a functional tri-plane core based training environment ideal for rehabilitation sports performance training personal training and group exercise Each Bodyblade is designed to improve strength balance coordination proprioception posture and core stabilization using low level vibration and inertia not gravity Bodyblade automatically delivers progressive resistance targeting the small deep stabilizing muscles as well as the larger prime movers in an exquisitely balanced approach to training the body from the center out,bodyblade-exercise-blade-blk-classic-w-wall-chart-dvd-42b.jpg
SKU:  CM26101 ,Hygenic Corporation Flexbar Exercise Bar Green ,Used for wrist forearm and hand rehabilitation upper extremity stabilization neuromuscular re-education massage therapy sports grip strengthening. ,flexbar-exercise-bar-green-6c4.jpg
SKU:  CM10010B ,Rehab World Hand Exercise Grips - Red Easy (Pair) ,Feature Red Strength Easy 6 Lbs The new Cando resistance sequence on these ergonomic grips covers any needs from the earliest stage of rehabilitation after stroke (yellow) to advanced athletic training (black) The force requirement doubles with each level Sold in pairs,hand-exercise-grips-red-easy-pair-680.jpg
SKU:  CM10003B ,Medi-Dyne ProStretch Leg Flex Exerciser Both Legs ,Aids in stretching the lower leg muscles / tendons especially the Achilles tendon and plantar fascia. ,prostretch-leg-flex-exerciser-both-legs-e69.jpg
SKU:  CM10052A ,Rehab World Acuflex II Trunk Rotation Test ,Accurately test flexibility of ankles knees trunk shoulder and neck.,acuflex-ii-trunk-rotation-test-f35.jpg
SKU:  CM10014A ,Digi-Flex Digi-Flex Digit/Hand Yellow Exerciser X-Light 1.5 Lb/5 Pp ,Feature Use the buttons alone for digit exercise or use all digits to exercise the hand and/ or forearm,digi-flex-digit-hand-yellow-exerciser-x-light-15-lb-5-pp-273.jpg
SKU:  CM10014B ,Digi-Flex Digi-Flex Digit/Hand Red Exerciser-Lt 3 Lb/10 Pp ,Feature Use the buttons alone for digit exercise or use all digits to exercise the hand and/ or forearm,digi-flex-digit-hand-red-exerciser-lt-3-lb-10-pp-2d9.jpg
SKU:  CM10014C ,Digi-Flex Digi-Flex Digit/Hand Green Exerciser-Med 5 Lb/16pp ,Feature Use the buttons alone for digit exercise or use all digits to exercise the hand and/ or forearm,digi-flex-digit-hand-green-exerciser-med-5-lb-16pp-15b.jpg
SKU:  CM10063A ,Rehab World Dumbell Weight Color Neoprene Coated 1 Lb ,One piece internal casting cast iron with Size Specific Ergonomic Handles and heavy-duty color cover,dumbell-weight-color-neoprene-coated-1-lb-e28.jpg
SKU:  CM3001A ,Complete Medical Finger Cots- Small Bx/144 ,Feature Small Bx/144 Tissue thin white latex Non-Sterile Smooth finish,finger-cots-small-bx-144-f25.jpg
SKU:  CM2426A ,Rehab World Foam Hand Exerciser Economy ,The Rehab World Foam Hand Exerciser features dense foam rubber. The hand exerciser ball helps strengthen muscles easily for all users. The hand squeeze ball is made for frequent use and comfortable therapy. ,foam-hand-exerciser-economy--16b.jpg
SKU:  CM302100 ,Rehab World Foam Balance Exericise Roller 6 x 36 Round ,Perfect for positioning balance postural and muscle re-education spinal stabilization body awareness and coordination and ranging and strengthening activities. ,foam-balance-exericise-roller-6-x-36-round-39a.jpg
SKU:  CM101380 ,Complete Medical Stretch-Rite Strap ,Features six progressive color-coded handgrips to provide controlled stretch for improved flexibility and ROM,stretch-rite-strap-b85.jpg
SKU:  CM10059 ,Complete Medical Wartenburg Pinwheel ONLY ,Feature NON-RETAIL PACKAGING Wartenburg Pinwheel Features Stainless steelhandle with textured grip Rotating spur Overall length 7.5 Non-retail packaging contains latex,wartenburg-pinwheel-only-ab1.jpg
SKU:  CM8790D ,Rehab World Amber Latex Tubing Id 1/8 Wall 1/16 ID- 1/8Od 1/4 ,Smooth seamless flexible rubber tubing in 50 foot dispenser reel,amber-latex-tubing-id-1-8-wall-1-16-id-1-8od-1-4-aae.jpg
SKU:  CM40048 ,Hygenic Corporation AQUAFINS 1/2 Aquatic Exercise Kit (Mesh Bag) ,,aquafins-1-2-aquatic-exercise-kit-mesh-bag-7fa.jpg
SKU:  CM10056D ,Complete Medical Tuning Fork Clinical Grade Weighted 128 Cps ,The industry standard tool for evaluating hearing and vibratory sensation. ,tuning-fork-clinical-grade-weighted-128-cps-067.jpg
